-------------------------
		x			y
------------------------
	0.000000	0.000000
	0.010000	0.000000
	0.020000	0.000000
	0.030000	0.000001
	0.040000	0.000003
	0.050000	0.000006
	0.060000	0.000013
	0.070000	0.000024
	0.080000	0.000041
	0.090000	0.000065
	0.100000	0.000100
	0.110000	0.000146
	0.120000	0.000206
	0.130000	0.000284
	0.140000	0.000382
	0.150000	0.000502
	0.160000	0.000650
	0.170000	0.000827
	0.180000	0.001038
	0.190000	0.001288
	0.200000	0.001579
	0.210000	0.001916
	0.220000	0.002305
	0.230000	0.002749
	0.240000	0.003255
	0.250000	0.003826
	0.260000	0.004468
	0.270000	0.005187
	0.280000	0.005988
	0.290000	0.006877
	0.300000	0.007860
	0.310000	0.008943
	0.320000	0.010133
	0.330000	0.011435
	0.340000	0.012856
	0.350000	0.014403
	0.360000	0.016083
	0.370000	0.017902
	0.380000	0.019867
	0.390000	0.021985
	0.400000	0.024263
	0.410000	0.026709
	0.420000	0.029330
	0.430000	0.032132
	0.440000	0.035124
	0.450000	0.038312
	0.460000	0.041704
	0.470000	0.045308
	0.480000	0.049130
	0.490000	0.053179
	0.500000	0.057462
	0.510000	0.061986
	0.520000	0.066759
	0.530000	0.071788
	0.540000	0.077080
	0.550000	0.082644
	0.560000	0.088485
	0.570000	0.094612
	0.580000	0.101031
	0.590000	0.107750
	0.600000	0.114776
	0.610000	0.122115
	0.620000	0.129774
	0.630000	0.137761
	0.640000	0.146081
	0.650000	0.154741
	0.660000	0.163747
	0.670000	0.173106
	0.680000	0.182824
	0.690000	0.192906
	0.700000	0.203358
	0.710000	0.214186
	0.720000	0.225394
	0.730000	0.236989
	0.740000	0.248974
	0.750000	0.261355
	0.760000	0.274136
	0.770000	0.287322
	0.780000	0.300916
	0.790000	0.314922
	0.800000	0.329344
	0.810000	0.344185
	0.820000	0.359448
	0.830000	0.375135
	0.840000	0.391251
	0.850000	0.407795
	0.860000	0.424771
	0.870000	0.442180
	0.880000	0.460023
	0.890000	0.478302
	0.900000	0.497017
	0.910000	0.516168
	0.920000	0.535756
	0.930000	0.555780
	0.940000	0.576240
	0.950000	0.597134
	0.960000	0.618463
	0.970000	0.640223
	0.980000	0.662413
	0.990000	0.685031
	1.000000	0.708073
	1.010000	0.731538
	1.020000	0.755422
	1.030000	0.779721
	1.040000	0.804430
	1.050000	0.829546
	1.060000	0.855064
	1.070000	0.880978
	1.080000	0.907284
	1.090000	0.933974
	1.100000	0.961043
	1.110000	0.988484
	1.120000	1.016291
	1.130000	1.044455
	1.140000	1.072969
	1.150000	1.101825
	1.160000	1.131014
	1.170000	1.160528
	1.180000	1.190358
	1.190000	1.220493
	1.200000	1.250923
	1.210000	1.281640
	1.220000	1.312631
	1.230000	1.343887
	1.240000	1.375395
	1.250000	1.407143
	1.260000	1.439121
	1.270000	1.471316
	1.280000	1.503714
	1.290000	1.536304
	1.300000	1.569071
	1.310000	1.602002
	1.320000	1.635084
	1.330000	1.668301
	1.340000	1.701640
	1.350000	1.735086
	1.360000	1.768623
	1.370000	1.802237
	1.380000	1.835911
	1.390000	1.869630
	1.400000	1.903378
	1.410000	1.937138
	1.420000	1.970895
	1.430000	2.004630
	1.440000	2.038327
	1.450000	2.071970
	1.460000	2.105540
	1.470000	2.139020
	1.480000	2.172392
	1.490000	2.205639
	1.500000	2.238742
	1.510000	2.271683
	1.520000	2.304444
	1.530000	2.337006
	1.540000	2.369351
	1.550000	2.401461
	1.560000	2.433316
	1.570000	2.464898
	1.580000	2.496189
	1.590000	2.527168
	1.600000	2.557817
	1.610000	2.588118
	1.620000	2.618051
	1.630000	2.647598
	1.640000	2.676740
	1.650000	2.705457
	1.660000	2.733731
	1.670000	2.761543
	1.680000	2.788875
	1.690000	2.815708
	1.700000	2.842023
	1.710000	2.867803
	1.720000	2.893028
	1.730000	2.917681
	1.740000	2.941744
	1.750000	2.965199
	1.760000	2.988029
	1.770000	3.010216
	1.780000	3.031742
	1.790000	3.052592
	1.800000	3.072749
	1.810000	3.092195
	1.820000	3.110915
	1.830000	3.128893
	1.840000	3.146114
	1.850000	3.162561
	1.860000	3.178221
	1.870000	3.193079
	1.880000	3.207120
	1.890000	3.220330
	1.900000	3.232697
	1.910000	3.244206
	1.920000	3.254846
	1.930000	3.264605
	1.940000	3.273469
	1.950000	3.281429
	1.960000	3.288472
	1.970000	3.294590
	1.980000	3.299771
	1.990000	3.304006
	2.000000	3.307287
	2.010000	3.309605
	2.020000	3.310952
	2.030000	3.311321
	2.040000	3.310706
	2.050000	3.309099
	2.060000	3.306495
	2.070000	3.302890
	2.080000	3.298279
	2.090000	3.292659
	2.100000	3.286025
	2.110000	3.278376
	2.120000	3.269710
	2.130000	3.260025
	2.140000	3.249320
	2.150000	3.237597
	2.160000	3.224856
	2.170000	3.211097
	2.180000	3.196324
	2.190000	3.180539
	2.200000	3.163746
	2.210000	3.145948
	2.220000	3.127151
	2.230000	3.107361
	2.240000	3.086584
	2.250000	3.064827
	2.260000	3.042098
	2.270000	3.018405
	2.280000	2.993758
	2.290000	2.968167
	2.300000	2.941643
	2.310000	2.914198
	2.320000	2.885843
	2.330000	2.856592
	2.340000	2.826459
	2.350000	2.795458
	2.360000	2.763605
	2.370000	2.730916
	2.380000	2.697407
	2.390000	2.663097
	2.400000	2.628003
	2.410000	2.592145
	2.420000	2.555543
	2.430000	2.518217
	2.440000	2.480188
	2.450000	2.441480
	2.460000	2.402114
	2.470000	2.362114
	2.480000	2.321504
	2.490000	2.280309
	2.500000	2.238556
	2.510000	2.196269
	2.520000	2.153478
	2.530000	2.110208
	2.540000	2.066489
	2.550000	2.022350
	2.560000	1.977820
	2.570000	1.932930
	2.580000	1.887711
	2.590000	1.842195
	2.600000	1.796414
	2.610000	1.750400
	2.620000	1.704188
	2.630000	1.657811
	2.640000	1.611305
	2.650000	1.564703
	2.660000	1.518043
	2.670000	1.471360
	2.680000	1.424691
	2.690000	1.378073
	2.700000	1.331544
	2.710000	1.285143
	2.720000	1.238908
	2.730000	1.192878
	2.740000	1.147093
	2.750000	1.101592
	2.760000	1.056417
	2.770000	1.011607
	2.780000	0.967203
	2.790000	0.923248
	2.800000	0.879782
	2.810000	0.836847
	2.820000	0.794487
	2.830000	0.752742
	2.840000	0.711657
	2.850000	0.671273
	2.860000	0.631634
	2.870000	0.592782
	2.880000	0.554762
	2.890000	0.517617
	2.900000	0.481390
	2.910000	0.446126
	2.920000	0.411866
	2.930000	0.378656
	2.940000	0.346540
	2.950000	0.315559
	2.960000	0.285760
	2.970000	0.257184
	2.980000	0.229875
	2.990000	0.203878
	3.000000	0.179234
	3.010000	0.155987
	3.020000	0.134180
	3.030000	0.113855
	3.040000	0.095055
	3.050000	0.077823
	3.060000	0.062199
	3.070000	0.048225
	3.080000	0.035943
	3.090000	0.025393
	3.100000	0.016615
	3.110000	0.009650
	3.120000	0.004538
	3.130000	0.001317
	3.140000	0.000025
	3.150000	0.000701
	3.160000	0.003383
	3.170000	0.008107
	3.180000	0.014910
	3.190000	0.023827
	3.200000	0.034893
	3.210000	0.048144
	3.220000	0.063611
	3.230000	0.081330
	3.240000	0.101331
	3.250000	0.123647
	3.260000	0.148307
	3.270000	0.175342
	3.280000	0.204782
	3.290000	0.236653
	3.300000	0.270984
	3.310000	0.307800
	3.320000	0.347127
	3.330000	0.388991
	3.340000	0.433413
	3.350000	0.480418
	3.360000	0.530025
	3.370000	0.582257
	3.380000	0.637131
	3.390000	0.694667
	3.400000	0.754883
	3.410000	0.817793
	3.420000	0.883413
	3.430000	0.951757
	3.440000	1.022837
	3.450000	1.096666
	3.460000	1.173253
	3.470000	1.252608
	3.480000	1.334738
	3.490000	1.419650
	3.500000	1.507349
	3.510000	1.597839
	3.520000	1.691124
	3.530000	1.787204
	3.540000	1.886080
	3.550000	1.987750
	3.560000	2.092213
	3.570000	2.199463
	3.580000	2.309496
	3.590000	2.422306
	3.600000	2.537883
	3.610000	2.656220
	3.620000	2.777304
	3.630000	2.901124
	3.640000	3.027667
	3.650000	3.156916
	3.660000	3.288856
	3.670000	3.423469
	3.680000	3.560735
	3.690000	3.700634
	3.700000	3.843144
	3.710000	3.988240
	3.720000	4.135898
	3.730000	4.286091
	3.740000	4.438792
	3.750000	4.593970
	3.760000	4.751596
	3.770000	4.911637
	3.780000	5.074059
	3.790000	5.238826
	3.800000	5.405904
	3.810000	5.575253
	3.820000	5.746834
	3.830000	5.920607
	3.840000	6.096530
	3.850000	6.274558
	3.860000	6.454647
	3.870000	6.636751
	3.880000	6.820822
	3.890000	7.006812
	3.900000	7.194669
	3.910000	7.384343
	3.920000	7.575780
	3.930000	7.768926
	3.940000	7.963727
	3.950000	8.160124
	3.960000	8.358061
	3.970000	8.557478
	3.980000	8.758315
	3.990000	8.960510
	4.000000	9.164000
	4.010000	9.368723
	4.020000	9.574612
	4.030000	9.781603
	4.040000	9.989627
	4.050000	10.198616
	4.060000	10.408503
	4.070000	10.619216
	4.080000	10.830684
	4.090000	11.042835
	4.100000	11.255597
	4.110000	11.468895
	4.120000	11.682654
	4.130000	11.896800
	4.140000	12.111256
	4.150000	12.325944
	4.160000	12.540787
	4.170000	12.755706
	4.180000	12.970622
	4.190000	13.185456
	4.200000	13.400126
	4.210000	13.614552
	4.220000	13.828651
	4.230000	14.042342
	4.240000	14.255543
	4.250000	14.468170
	4.260000	14.680140
	4.270000	14.891368
	4.280000	15.101772
	4.290000	15.311267
	4.300000	15.519767
	4.310000	15.727188
	4.320000	15.933446
	4.330000	16.138454
	4.340000	16.342128
	4.350000	16.544383
	4.360000	16.745133
	4.370000	16.944293
	4.380000	17.141777
	4.390000	17.337501
	4.400000	17.531380
	4.410000	17.723329
	4.420000	17.913264
	4.430000	18.101100
	4.440000	18.286753
	4.450000	18.470140
	4.460000	18.651178
	4.470000	18.829785
	4.480000	19.005877
	4.490000	19.179374
	4.500000	19.350194
	4.510000	19.518257
	4.520000	19.683483
	4.530000	19.845793
	4.540000	20.005109
	4.550000	20.161353
	4.560000	20.314449
	4.570000	20.464320
	4.580000	20.610893
	4.590000	20.754092
	4.600000	20.893846
	4.610000	21.030081
	4.620000	21.162728
	4.630000	21.291716
	4.640000	21.416978
	4.650000	21.538446
	4.660000	21.656054
	4.670000	21.769737
	4.680000	21.879431
	4.690000	21.985076
	4.700000	22.086610
	4.710000	22.183973
	4.720000	22.277109
	4.730000	22.365962
	4.740000	22.450476
	4.750000	22.530598
	4.760000	22.606278
	4.770000	22.677466
	4.780000	22.744113
	4.790000	22.806174
	4.800000	22.863604
	4.810000	22.916361
	4.820000	22.964403
	4.830000	23.007692
	4.840000	23.046190
	4.850000	23.079864
	4.860000	23.108679
	4.870000	23.132605
	4.880000	23.151613
	4.890000	23.165675
	4.900000	23.174767
	4.910000	23.178867
	4.920000	23.177952
	4.930000	23.172005
	4.940000	23.161011
	4.950000	23.144953
	4.960000	23.123821
	4.970000	23.097606
	4.980000	23.066299
	4.990000	23.029896
	5.000000	22.988394
	5.010000	22.941793
	5.020000	22.890094
	5.030000	22.833303
	5.040000	22.771425
	5.050000	22.704470
	5.060000	22.632449
	5.070000	22.555377
	5.080000	22.473269
	5.090000	22.386145
	5.100000	22.294025
	5.110000	22.196933
	5.120000	22.094896
	5.130000	21.987942
	5.140000	21.876102
	5.150000	21.759409
	5.160000	21.637900
	5.170000	21.511614
	5.180000	21.380590
	5.190000	21.244872
	5.200000	21.104507
	5.210000	20.959543
	5.220000	20.810030
	5.230000	20.656021
	5.240000	20.497573
	5.250000	20.334743
	5.260000	20.167593
	5.270000	19.996184
	5.280000	19.820582
	5.290000	19.640856
	5.300000	19.457075
	5.310000	19.269311
	5.320000	19.077640
	5.330000	18.882138
